99 	 289 
100 	 263 
101 	 326 
102 	 267 
103 	 249 
104 	 268 
105 	 353 
106 	 302 
107 	 287 
108 	 315 
109 	 356 
110 	 343 
111 	 371 
112 	 228 
113 	 327 
114 	 206 
115 	 374 
116 	 236 
113 	 348 
114 	 441 
115 	 533 
116 	 269 
117 	 579 
118 	 357 
119 	 738 
120 	 402 
117 	 601 
118 	 746 
119 	 968 
120 	 432 
113 	 358 
114 	 459 
115 	 555 
116 	 667 
117 	 760 
118 	 764 
119 	 977 
120 	 440 
121 	 580 
122 	 332 
123 	 463 
124 	 297 
121 	 608 
122 	 674 
123 	 650 
124 	 362 
125 	 506 
126 	 299 
127 	 428 
128 	 290 
125 	 547 
126 	 607 
127 	 602 
128 	 336 
121 	 635 
122 	 694 
123 	 684 
124 	 722 
125 	 712 
126 	 657 
127 	 619 
128 	 363 
113 	 365 
114 	 469 
115 	 566 
116 	 682 
117 	 780 
118 	 788 
119 	 1009 
120 	 964 
121 	 906 
122 	 745 
123 	 704 
124 	 742 
125 	 727 
126 	 676 
127 	 630 
128 	 419 
129 	 482 
130 	 301 
131 	 475 
132 	 279 
129 	 510 
130 	 659 
131 	 700 
132 	 330 
133 	 390 
134 	 268 
135 	 386 
136 	 266 
133 	 418 
134 	 620 
135 	 566 
136 	 307 
129 	 525 
130 	 674 
131 	 744 
132 	 628 
133 	 599 
134 	 661 
135 	 591 
136 	 330 
137 	 466 
138 	 258 
139 	 493 
140 	 338 
137 	 509 
138 	 627 
139 	 689 
140 	 391 
141 	 601 
142 	 342 
143 	 696 
144 	 432 
141 	 629 
142 	 822 
143 	 918 
144 	 506 
137 	 530 
138 	 655 
139 	 725 
140 	 762 
141 	 842 
142 	 875 
143 	 948 
144 	 543 
129 	 542 
130 	 693 
131 	 760 
132 	 651 
133 	 617 
134 	 696 
135 	 622 
136 	 628 
137 	 732 
138 	 702 
139 	 746 
140 	 779 
141 	 862 
142 	 892 
143 	 963 
144 	 607 
145 	 705 
146 	 403 
147 	 576 
148 	 344 
145 	 730 
146 	 893 
147 	 796 
148 	 403 
149 	 616 
150 	 344 
151 	 555 
152 	 374 
149 	 654 
150 	 810 
151 	 791 
152 	 436 
145 	 754 
146 	 924 
147 	 838 
148 	 828 
149 	 895 
150 	 866 
151 	 821 
152 	 457 
153 	 643 
154 	 394 
155 	 545 
156 	 394 
153 	 681 
154 	 863 
155 	 763 
156 	 454 
157 	 552 
158 	 361 
159 	 526 
160 	 348 
157 	 595 
158 	 750 
159 	 706 
160 	 423 
153 	 704 
154 	 898 
155 	 822 
156 	 838 
157 	 817 
158 	 815 
159 	 751 
160 	 483 
145 	 773 
146 	 938 
147 	 847 
148 	 845 
149 	 913 
150 	 897 
151 	 876 
152 	 869 
153 	 922 
154 	 964 
155 	 861 
156 	 867 
157 	 839 
158 	 835 
159 	 771 
160 	 531 
161 	 501 
162 	 342 
163 	 534 
164 	 387 
161 	 549 
162 	 710 
163 	 714 
164 	 449 
165 	 473 
166 	 318 
167 	 484 
168 	 333 
165 	 529 
166 	 611 
167 	 613 
168 	 386 
161 	 597 
162 	 743 
163 	 767 
164 	 792 
165 	 690 
166 	 676 
167 	 658 
168 	 428 
169 	 384 
170 	 292 
171 	 407 
172 	 297 
169 	 447 
170 	 556 
171 	 551 
172 	 346 
173 	 394 
174 	 310 
175 	 424 
176 	 294 
173 	 440 
174 	 546 
175 	 558 
176 	 367 
169 	 476 
170 	 594 
171 	 613 
172 	 598 
173 	 610 
174 	 612 
175 	 591 
176 	 415 
161 	 616 
162 	 763 
163 	 788 
164 	 813 
165 	 717 
166 	 710 
167 	 722 
168 	 707 
169 	 638 
170 	 669 
171 	 664 
172 	 639 
173 	 644 
174 	 641 
175 	 620 
176 	 461 
177 	 342 
178 	 288 
179 	 435 
180 	 313 
177 	 406 
178 	 538 
179 	 563 
180 	 359 
181 	 379 
182 	 260 
183 	 412 
184 	 317 
181 	 444 
182 	 536 
183 	 525 
184 	 352 
177 	 435 
178 	 571 
179 	 638 
180 	 590 
181 	 625 
182 	 596 
183 	 570 
184 	 401 
185 	 375 
186 	 292 
187 	 457 
188 	 311 
185 	 447 
186 	 562 
187 	 576 
188 	 348 
189 	 347 
190 	 286 
191 	 400 
192 	 292 
189 	 402 
190 	 516 
191 	 541 
192 	 342 
185 	 471 
186 	 595 
187 	 632 
188 	 636 
189 	 556 
190 	 560 
191 	 576 
192 	 378 
177 	 463 
178 	 594 
179 	 661 
180 	 614 
181 	 662 
182 	 640 
183 	 639 
184 	 641 
185 	 635 
186 	 640 
187 	 666 
188 	 666 
189 	 579 
190 	 582 
191 	 593 
192 	 406 
193 	 313 
194 	 284 
195 	 368 
196 	 283 
193 	 367 
194 	 504 
195 	 489 
196 	 332 
197 	 336 
198 	 263 
199 	 327 
200 	 258 
197 	 392 
198 	 459 
199 	 426 
200 	 301 
193 	 397 
194 	 536 
195 	 538 
196 	 555 
197 	 548 
198 	 517 
199 	 466 
200 	 338 
201 	 347 
202 	 262 
203 	 366 
204 	 248 
201 	 398 
202 	 509 
203 	 505 
204 	 294 
205 	 343 
206 	 274 
207 	 335 
208 	 245 
205 	 395 
206 	 474 
207 	 471 
208 	 298 
201 	 431 
202 	 545 
203 	 558 
204 	 557 
205 	 548 
206 	 525 
207 	 505 
208 	 339 
193 	 424 
194 	 561 
195 	 557 
196 	 575 
197 	 587 
198 	 548 
199 	 503 
200 	 613 
201 	 597 
202 	 602 
203 	 603 
204 	 586 
205 	 571 
206 	 542 
207 	 525 
208 	 373 
209 	 362 
210 	 265 
211 	 390 
212 	 260 
209 	 418 
210 	 520 
211 	 528 
212 	 295 
213 	 393 
214 	 270 
215 	 390 
216 	 259 
213 	 443 
214 	 524 
215 	 511 
216 	 306 
209 	 449 
210 	 543 
211 	 569 
212 	 582 
213 	 588 
214 	 570 
215 	 538 
216 	 356 
217 	 391 
218 	 278 
219 	 396 
220 	 289 
217 	 445 
218 	 525 
219 	 555 
220 	 356 
221 	 389 
222 	 263 
223 	 366 
224 	 259 
221 	 445 
222 	 528 
223 	 492 
224 	 315 
217 	 476 
218 	 554 
219 	 598 
220 	 670 
221 	 602 
222 	 571 
223 	 538 
224 	 363 
209 	 484 
210 	 568 
211 	 586 
212 	 606 
213 	 623 
214 	 604 
215 	 586 
216 	 635 
217 	 641 
218 	 613 
219 	 630 
220 	 697 
221 	 625 
222 	 591 
223 	 546 
224 	 402 
225 	 385 
226 	 260 
227 	 351 
228 	 252 
225 	 437 
226 	 482 
227 	 499 
228 	 311 
229 	 363 
230 	 244 
231 	 409 
232 	 241 
229 	 399 
230 	 494 
231 	 578 
232 	 298 
225 	 476 
226 	 514 
227 	 540 
228 	 567 
229 	 537 
230 	 539 
231 	 615 
232 	 335 
233 	 361 
234 	 258 
235 	 310 
236 	 226 
233 	 403 
234 	 493 
235 	 438 
236 	 273 
237 	 418 
238 	 278 
239 	 348 
240 	 250 
237 	 460 
238 	 484 
239 	 516 
240 	 309 
233 	 436 
234 	 530 
235 	 495 
236 	 501 
237 	 613 
238 	 526 
239 	 539 
240 	 339 
225 	 498 
226 	 531 
227 	 561 
228 	 590 
229 	 567 
230 	 576 
231 	 657 
232 	 604 
233 	 619 
234 	 594 
235 	 529 
236 	 532 
237 	 635 
238 	 549 
239 	 550 
240 	 356 
241 	 413 
242 	 281 
243 	 342 
244 	 249 
241 	 438 
242 	 521 
243 	 491 
244 	 293 
245 	 397 
246 	 306 
247 	 382 
248 	 254 
245 	 438 
246 	 535 
247 	 520 
248 	 309 
241 	 464 
242 	 549 
243 	 536 
244 	 551 
245 	 568 
246 	 577 
247 	 551 
248 	 337 
249 	 423 
250 	 272 
251 	 306 
252 	 248 
249 	 457 
250 	 515 
251 	 467 
252 	 287 
253 	 404 
254 	 281 
255 	 359 
256 	 291 
253 	 452 
254 	 549 
255 	 529 
256 	 341 
249 	 487 
250 	 553 
251 	 511 
252 	 530 
253 	 598 
254 	 602 
255 	 562 
256 	 386 
241 	 485 
242 	 570 
243 	 552 
244 	 566 
245 	 593 
246 	 614 
247 	 606 
248 	 587 
249 	 626 
250 	 604 
251 	 544 
252 	 556 
253 	 613 
254 	 620 
255 	 574 
256 	 407 
257 	 389 
258 	 262 
259 	 336 
260 	 305 
257 	 444 
258 	 463 
259 	 499 
260 	 351 
261 	 375 
262 	 280 
263 	 375 
264 	 271 
261 	 414 
262 	 540 
263 	 543 
264 	 311 
257 	 473 
258 	 504 
259 	 551 
260 	 575 
261 	 547 
262 	 580 
263 	 566 
264 	 340 
265 	 413 
266 	 309 
267 	 402 
268 	 271 
265 	 452 
266 	 577 
267 	 546 
268 	 330 
269 	 374 
270 	 276 
271 	 358 
272 	 262 
269 	 403 
270 	 549 
271 	 523 
272 	 326 
265 	 476 
266 	 605 
267 	 590 
268 	 571 
269 	 566 
270 	 586 
271 	 553 
272 	 369 
257 	 501 
258 	 512 
259 	 569 
260 	 593 
261 	 578 
262 	 616 
263 	 621 
264 	 608 
265 	 625 
266 	 647 
267 	 624 
268 	 597 
269 	 584 
270 	 605 
271 	 566 
272 	 389 
273 	 381 
274 	 255 
275 	 363 
276 	 296 
273 	 424 
274 	 542 
275 	 518 
276 	 358 
277 	 420 
278 	 259 
279 	 392 
280 	 294 
277 	 452 
278 	 539 
279 	 563 
280 	 352 
273 	 446 
274 	 578 
275 	 583 
276 	 587 
277 	 609 
278 	 583 
279 	 588 
280 	 387 
281 	 365 
282 	 288 
283 	 372 
284 	 276 
281 	 411 
282 	 537 
283 	 554 
284 	 338 
285 	 360 
286 	 266 
287 	 389 
288 	 271 
285 	 396 
286 	 537 
287 	 566 
288 	 333 
281 	 432 
282 	 562 
283 	 605 
284 	 593 
285 	 549 
286 	 575 
287 	 598 
288 	 367 
273 	 456 
274 	 590 
275 	 596 
276 	 600 
277 	 628 
278 	 615 
279 	 647 
280 	 628 
281 	 624 
282 	 616 
283 	 638 
284 	 615 
285 	 565 
286 	 602 
287 	 612 
288 	 388 
289 	 348 
290 	 253 
291 	 342 
292 	 265 
289 	 388 
290 	 467 
291 	 501 
292 	 307 
293 	 403 
294 	 243 
295 	 374 
296 	 256 
293 	 458 
294 	 550 
295 	 533 
296 	 302 
289 	 428 
290 	 520 
291 	 562 
292 	 555 
293 	 612 
294 	 589 
295 	 559 
296 	 329 
297 	 393 
298 	 247 
299 	 415 
300 	 266 
297 	 434 
298 	 594 
299 	 584 
300 	 312 
301 	 439 
302 	 254 
303 	 489 
304 	 280 
301 	 475 
302 	 602 
303 	 623 
304 	 320 
297 	 461 
298 	 626 
299 	 634 
300 	 599 
301 	 629 
302 	 636 
303 	 651 
304 	 349 
289 	 451 
290 	 534 
291 	 577 
292 	 563 
293 	 634 
294 	 625 
295 	 615 
296 	 588 
297 	 624 
298 	 684 
299 	 665 
300 	 625 
301 	 640 
302 	 652 
303 	 662 
304 	 388 
305 	 453 
306 	 266 
307 	 531 
308 	 304 
305 	 497 
306 	 672 
307 	 706 
308 	 344 
309 	 480 
310 	 286 
311 	 457 
312 	 301 
309 	 520 
310 	 608 
311 	 635 
312 	 343 
305 	 517 
306 	 699 
307 	 759 
308 	 680 
309 	 675 
310 	 657 
311 	 663 
312 	 367 
313 	 406 
314 	 262 
315 	 458 
316 	 284 
313 	 445 
314 	 579 
315 	 605 
316 	 317 
317 	 414 
318 	 231 
319 	 410 
320 	 254 
317 	 455 
318 	 512 
319 	 536 
320 	 282 
313 	 466 
314 	 594 
315 	 649 
316 	 578 
317 	 624 
318 	 558 
319 	 565 
320 	 315 
305 	 527 
306 	 710 
307 	 771 
308 	 700 
309 	 696 
310 	 682 
311 	 719 
312 	 695 
313 	 652 
314 	 651 
315 	 682 
316 	 598 
317 	 643 
318 	 570 
319 	 581 
320 	 345 
321 	 423 
322 	 271 
323 	 460 
324 	 296 
321 	 471 
322 	 570 
323 	 590 
324 	 350 
325 	 380 
326 	 275 
327 	 454 
328 	 274 
325 	 421 
326 	 591 
327 	 583 
328 	 315 
321 	 487 
322 	 604 
323 	 647 
324 	 611 
325 	 562 
326 	 637 
327 	 608 
328 	 344 
329 	 385 
330 	 264 
331 	 424 
332 	 304 
329 	 440 
330 	 572 
331 	 563 
332 	 348 
333 	 396 
334 	 263 
335 	 453 
336 	 295 
333 	 445 
334 	 567 
335 	 601 
336 	 332 
329 	 474 
330 	 604 
331 	 616 
332 	 637 
333 	 621 
334 	 605 
335 	 626 
336 	 351 
321 	 521 
322 	 632 
323 	 677 
324 	 638 
325 	 590 
326 	 679 
327 	 673 
328 	 622 
329 	 632 
330 	 658 
331 	 642 
332 	 660 
333 	 633 
334 	 618 
335 	 632 
336 	 369 
337 	 404 
338 	 246 
339 	 424 
340 	 285 
337 	 456 
338 	 531 
339 	 572 
340 	 317 
341 	 376 
342 	 238 
343 	 436 
344 	 283 
341 	 424 
342 	 540 
343 	 589 
344 	 312 
337 	 471 
338 	 550 
339 	 606 
340 	 654 
341 	 591 
342 	 586 
343 	 623 
344 	 342 
345 	 404 
346 	 247 
347 	 471 
348 	 299 
345 	 441 
346 	 551 
347 	 596 
348 	 327 
349 	 441 
350 	 271 
351 	 430 
352 	 238 
349 	 484 
350 	 604 
351 	 592 
352 	 273 
345 	 463 
346 	 580 
347 	 633 
348 	 729 
349 	 644 
350 	 650 
351 	 615 
352 	 302 
337 	 483 
338 	 569 
339 	 631 
340 	 676 
341 	 617 
342 	 624 
343 	 674 
344 	 691 
345 	 632 
346 	 623 
347 	 670 
348 	 751 
349 	 663 
350 	 659 
351 	 631 
352 	 321 
353 	 462 
354 	 260 
355 	 421 
356 	 259 
353 	 506 
354 	 553 
355 	 554 
356 	 301 
357 	 454 
358 	 270 
359 	 467 
360 	 265 
357 	 497 
358 	 636 
359 	 636 
360 	 308 
353 	 527 
354 	 579 
355 	 590 
356 	 721 
357 	 672 
358 	 681 
359 	 659 
360 	 331 
361 	 483 
362 	 247 
363 	 541 
364 	 308 
361 	 520 
362 	 613 
363 	 711 
364 	 346 
365 	 498 
366 	 274 
367 	 543 
368 	 282 
365 	 533 
366 	 639 
367 	 705 
368 	 337 
361 	 535 
362 	 626 
363 	 745 
364 	 746 
365 	 713 
366 	 684 
367 	 734 
368 	 377 
353 	 549 
354 	 591 
355 	 609 
356 	 737 
357 	 693 
358 	 707 
359 	 694 
360 	 723 
361 	 716 
362 	 678 
363 	 767 
364 	 764 
365 	 725 
366 	 694 
367 	 748 
368 	 397 
369 	 556 
370 	 327 
371 	 581 
372 	 348 
369 	 598 
370 	 773 
371 	 787 
372 	 401 
373 	 636 
374 	 345 
375 	 602 
376 	 320 
373 	 676 
374 	 817 
375 	 838 
376 	 371 
369 	 620 
370 	 798 
371 	 837 
372 	 910 
373 	 894 
374 	 863 
375 	 861 
376 	 390 
377 	 636 
378 	 370 
379 	 613 
380 	 412 
377 	 676 
378 	 885 
379 	 870 
380 	 467 
381 	 756 
382 	 362 
383 	 632 
384 	 390 
381 	 793 
382 	 882 
383 	 870 
384 	 453 
377 	 696 
378 	 906 
379 	 909 
380 	 969 
381 	 1064 
382 	 926 
383 	 899 
384 	 484 
369 	 629 
370 	 818 
371 	 843 
372 	 928 
373 	 915 
374 	 887 
375 	 897 
376 	 836 
377 	 929 
378 	 950 
379 	 931 
380 	 977 
381 	 1077 
382 	 945 
383 	 909 
384 	 507 
385 	 668 
386 	 373 
387 	 668 
388 	 366 
385 	 699 
386 	 909 
387 	 942 
388 	 438 
389 	 653 
390 	 376 
391 	 616 
392 	 364 
389 	 690 
390 	 891 
391 	 832 
392 	 421 
385 	 725 
386 	 929 
387 	 970 
388 	 979 
389 	 946 
390 	 950 
391 	 867 
392 	 463 
393 	 670 
394 	 366 
395 	 561 
396 	 329 
393 	 707 
394 	 838 
395 	 818 
396 	 400 
397 	 605 
398 	 330 
399 	 621 
400 	 331 
397 	 639 
398 	 766 
399 	 828 
400 	 390 
393 	 725 
394 	 853 
395 	 868 
396 	 821 
397 	 867 
398 	 830 
399 	 856 
400 	 421 
385 	 747 
386 	 943 
387 	 986 
388 	 995 
389 	 966 
390 	 973 
391 	 904 
392 	 920 
393 	 973 
394 	 906 
395 	 886 
396 	 845 
397 	 882 
398 	 835 
399 	 877 
400 	 458 
401 	 600 
402 	 374 
403 	 575 
404 	 328 
401 	 638 
402 	 867 
403 	 783 
404 	 375 
405 	 652 
406 	 356 
407 	 670 
408 	 354 
405 	 677 
406 	 862 
407 	 866 
408 	 411 
401 	 666 
402 	 892 
403 	 821 
404 	 806 
405 	 881 
406 	 910 
407 	 892 
408 	 437 
409 	 644 
410 	 326 
411 	 700 
412 	 365 
409 	 682 
410 	 824 
411 	 914 
412 	 406 
413 	 690 
414 	 369 
415 	 630 
416 	 301 
413 	 729 
414 	 934 
415 	 862 
416 	 369 
409 	 698 
410 	 848 
411 	 947 
412 	 934 
413 	 925 
414 	 967 
415 	 878 
416 	 408 
401 	 695 
402 	 915 
403 	 846 
404 	 824 
405 	 918 
406 	 934 
407 	 939 
408 	 900 
409 	 882 
410 	 886 
411 	 965 
412 	 952 
413 	 939 
414 	 983 
415 	 890 
416 	 433 
417 	 652 
418 	 354 
419 	 597 
420 	 334 
417 	 675 
418 	 857 
419 	 841 
420 	 388 
421 	 541 
422 	 349 
423 	 478 
424 	 334 
421 	 566 
422 	 747 
423 	 703 
424 	 389 
417 	 697 
418 	 874 
419 	 876 
420 	 837 
421 	 790 
422 	 784 
423 	 733 
424 	 414 
425 	 509 
426 	 317 
427 	 500 
428 	 276 
425 	 546 
426 	 733 
427 	 726 
428 	 325 
429 	 443 
430 	 299 
431 	 413 
432 	 245 
429 	 482 
430 	 669 
431 	 610 
432 	 283 
425 	 566 
426 	 757 
427 	 768 
428 	 677 
429 	 679 
430 	 714 
431 	 639 
432 	 319 
417 	 723 
418 	 885 
419 	 888 
420 	 851 
421 	 809 
422 	 821 
423 	 768 
424 	 779 
425 	 777 
426 	 799 
427 	 791 
428 	 691 
429 	 690 
430 	 730 
431 	 658 
432 	 372 
433 	 442 
434 	 269 
435 	 437 
436 	 305 
433 	 479 
434 	 604 
435 	 609 
436 	 363 
437 	 483 
438 	 260 
439 	 453 
440 	 242 
437 	 515 
438 	 605 
439 	 638 
440 	 287 
433 	 501 
434 	 625 
435 	 665 
436 	 702 
437 	 717 
438 	 658 
439 	 663 
440 	 322 
441 	 444 
442 	 268 
443 	 480 
444 	 267 
441 	 475 
442 	 642 
443 	 662 
444 	 317 
445 	 486 
446 	 274 
447 	 483 
448 	 301 
445 	 511 
446 	 634 
447 	 642 
448 	 341 
441 	 498 
442 	 670 
443 	 705 
444 	 684 
445 	 678 
446 	 682 
447 	 659 
448 	 358 
433 	 531 
434 	 641 
435 	 670 
436 	 718 
437 	 732 
438 	 687 
439 	 710 
440 	 656 
441 	 686 
442 	 717 
443 	 727 
444 	 701 
445 	 684 
446 	 694 
447 	 671 
448 	 402 
449 	 470 
450 	 286 
451 	 507 
452 	 271 
449 	 499 
450 	 675 
451 	 682 
452 	 321 
453 	 431 
454 	 267 
455 	 500 
456 	 271 
453 	 472 
454 	 624 
455 	 658 
456 	 307 
449 	 512 
450 	 696 
451 	 717 
452 	 664 
453 	 652 
454 	 669 
455 	 685 
456 	 354 
457 	 512 
458 	 297 
459 	 534 
460 	 313 
457 	 543 
458 	 674 
459 	 718 
460 	 360 
461 	 512 
462 	 322 
463 	 596 
464 	 360 
461 	 541 
462 	 760 
463 	 787 
464 	 422 
457 	 567 
458 	 699 
459 	 759 
460 	 702 
461 	 732 
462 	 807 
463 	 808 
464 	 455 
449 	 534 
450 	 710 
451 	 739 
452 	 686 
453 	 670 
454 	 697 
455 	 733 
456 	 678 
457 	 733 
458 	 744 
459 	 791 
460 	 725 
461 	 752 
462 	 822 
463 	 825 
464 	 493 
465 	 523 
466 	 279 
467 	 562 
468 	 299 
465 	 565 
466 	 703 
467 	 767 
468 	 354 
469 	 547 
470 	 305 
471 	 592 
472 	 368 
469 	 583 
470 	 734 
471 	 789 
472 	 405 
465 	 587 
466 	 727 
467 	 811 
468 	 784 
469 	 793 
470 	 787 
471 	 818 
472 	 430 
473 	 592 
474 	 318 
475 	 525 
476 	 317 
473 	 623 
474 	 713 
475 	 728 
476 	 368 
477 	 525 
478 	 300 
479 	 504 
480 	 335 
477 	 565 
478 	 688 
479 	 715 
480 	 379 
473 	 650 
474 	 733 
475 	 766 
476 	 776 
477 	 780 
478 	 740 
479 	 738 
480 	 403 
465 	 627 
466 	 748 
467 	 821 
468 	 812 
469 	 806 
470 	 820 
471 	 864 
472 	 880 
473 	 868 
474 	 802 
475 	 800 
476 	 801 
477 	 804 
478 	 758 
479 	 765 
480 	 428 
481 	 521 
482 	 313 
483 	 556 
484 	 367 
481 	 553 
482 	 705 
483 	 773 
484 	 408 
485 	 497 
486 	 321 
487 	 559 
488 	 345 
485 	 533 
486 	 656 
487 	 759 
488 	 384 
481 	 580 
482 	 724 
483 	 818 
484 	 806 
485 	 764 
486 	 710 
487 	 785 
488 	 410 
489 	 444 
490 	 333 
491 	 475 
492 	 314 
489 	 488 
490 	 653 
491 	 676 
492 	 365 
493 	 426 
494 	 319 
495 	 416 
496 	 305 
493 	 466 
494 	 654 
495 	 612 
496 	 352 
489 	 513 
490 	 679 
491 	 715 
492 	 704 
493 	 676 
494 	 704 
495 	 643 
496 	 404 
481 	 606 
482 	 738 
483 	 833 
484 	 823 
485 	 786 
486 	 738 
487 	 827 
488 	 869 
489 	 739 
490 	 743 
491 	 752 
492 	 728 
493 	 699 
494 	 728 
495 	 670 
496 	 456 
497 	 445 
498 	 313 
499 	 456 
500 	 305 
497 	 491 
498 	 641 
499 	 675 
500 	 353 
501 	 445 
502 	 318 
503 	 469 
504 	 304 
501 	 503 
502 	 682 
503 	 664 
504 	 347 
497 	 513 
498 	 662 
499 	 716 
500 	 701 
501 	 714 
502 	 735 
503 	 687 
504 	 373 
505 	 424 
506 	 313 
507 	 434 
508 	 281 
505 	 473 
506 	 607 
507 	 604 
508 	 334 
509 	 411 
510 	 266 
511 	 407 
512 	 306 
509 	 465 
510 	 611 
511 	 585 
