1 	 1200 	 798 	 623 
1 	 825 	 545 	 363 
1 	 1500 	 1064 	 682 
1 	 1021 	 578 	 439 
8 	 4823 	 2232 	 1499 
8 	 3094 	 807 	 791 
4 	 3094 	 1757 	 1167 
4 	 1946 	 657 	 607 
2 	 1946 	 1297 	 879 
2 	 1330 	 626 	 461 
1 	 1330 	 952 	 715 
1 	 942 	 564 	 400 
1 	 1180 	 870 	 605 
1 	 880 	 544 	 380 
2 	 1734 	 1158 	 880 
2 	 1176 	 599 	 481 
1 	 1176 	 855 	 656 
1 	 868 	 555 	 365 
1 	 1131 	 844 	 597 
1 	 867 	 570 	 411 
4 	 2435 	 1517 	 1299 
4 	 1663 	 756 	 761 
2 	 1663 	 1168 	 984 
2 	 1189 	 622 	 490 
1 	 1189 	 835 	 672 
1 	 872 	 579 	 423 
1 	 1093 	 790 	 580 
1 	 847 	 588 	 437 
2 	 1444 	 1056 	 889 
2 	 1107 	 662 	 530 
1 	 1107 	 806 	 572 
1 	 858 	 626 	 407 
1 	 1025 	 788 	 545 
1 	 842 	 633 	 397 
16 	 4099 	 1858 	 1760 
16 	 2685 	 1281 	 1137 
8 	 2685 	 1511 	 1529 
8 	 1899 	 995 	 991 
4 	 1899 	 1147 	 1316 
4 	 1374 	 770 	 731 
2 	 1374 	 926 	 878 
2 	 1025 	 693 	 547 
1 	 1025 	 797 	 517 
1 	 852 	 649 	 391 
1 	 1058 	 815 	 561 
1 	 894 	 643 	 428 
2 	 1258 	 887 	 772 
2 	 1001 	 679 	 512 
1 	 1001 	 771 	 505 
1 	 854 	 644 	 365 
1 	 986 	 787 	 520 
1 	 867 	 654 	 388 
4 	 1594 	 1075 	 1092 
4 	 1185 	 718 	 647 
2 	 1185 	 860 	 742 
2 	 937 	 658 	 436 
1 	 937 	 756 	 428 
1 	 821 	 647 	 320 
1 	 956 	 779 	 463 
1 	 843 	 647 	 345 
2 	 1152 	 841 	 685 
2 	 926 	 663 	 424 
1 	 926 	 742 	 439 
1 	 819 	 650 	 353 
1 	 959 	 768 	 475 
1 	 849 	 660 	 326 
8 	 2466 	 1370 	 1482 
8 	 1627 	 967 	 821 
4 	 1627 	 1044 	 1023 
4 	 1155 	 683 	 567 
2 	 1155 	 850 	 666 
2 	 915 	 645 	 427 
1 	 915 	 735 	 389 
1 	 808 	 638 	 310 
1 	 954 	 759 	 466 
1 	 851 	 634 	 342 
2 	 1187 	 839 	 689 
2 	 931 	 647 	 388 
1 	 931 	 709 	 405 
1 	 805 	 611 	 297 
1 	 977 	 754 	 471 
1 	 853 	 625 	 355 
4 	 1654 	 1034 	 1057 
4 	 1220 	 703 	 593 
2 	 1220 	 834 	 712 
2 	 944 	 625 	 406 
1 	 944 	 733 	 420 
1 	 827 	 598 	 327 
1 	 984 	 733 	 471 
1 	 852 	 615 	 351 
2 	 1182 	 812 	 654 
2 	 927 	 614 	 434 
1 	 927 	 718 	 385 
1 	 818 	 620 	 310 
1 	 969 	 739 	 431 
1 	 846 	 613 	 321 
32 	 6371 	 2547 	 1839 
32 	 3599 	 1857 	 1049 
16 	 3599 	 1770 	 1578 
16 	 2242 	 1152 	 890 
8 	 2242 	 1349 	 1327 
8 	 1516 	 835 	 718 
4 	 1516 	 1005 	 982 
4 	 1146 	 693 	 539 
2 	 1146 	 805 	 644 
2 	 930 	 637 	 386 
1 	 930 	 715 	 349 
1 	 817 	 625 	 312 
1 	 938 	 746 	 411 
1 	 839 	 641 	 307 
2 	 1113 	 821 	 581 
2 	 899 	 662 	 376 
1 	 899 	 732 	 352 
1 	 802 	 634 	 290 
1 	 951 	 746 	 358 
1 	 814 	 643 	 295 
4 	 1520 	 1065 	 967 
4 	 1147 	 739 	 586 
2 	 1147 	 851 	 632 
2 	 910 	 684 	 368 
1 	 910 	 737 	 370 
1 	 805 	 651 	 281 
1 	 954 	 771 	 371 
1 	 819 	 660 	 281 
2 	 1118 	 858 	 613 
2 	 912 	 698 	 376 
1 	 912 	 757 	 367 
1 	 808 	 665 	 288 
1 	 931 	 752 	 348 
1 	 801 	 664 	 262 
8 	 2383 	 1455 	 1426 
8 	 1585 	 879 	 826 
4 	 1585 	 1068 	 1020 
4 	 1171 	 761 	 564 
2 	 1171 	 844 	 608 
2 	 924 	 678 	 365 
1 	 924 	 752 	 375 
1 	 809 	 670 	 287 
1 	 971 	 765 	 411 
1 	 835 	 668 	 282 
2 	 1206 	 894 	 652 
2 	 943 	 709 	 421 
1 	 943 	 780 	 395 
1 	 835 	 690 	 304 
1 	 998 	 815 	 414 
1 	 846 	 687 	 287 
4 	 1658 	 1143 	 1101 
4 	 1221 	 722 	 634 
2 	 1221 	 893 	 703 
2 	 955 	 674 	 458 
1 	 955 	 780 	 418 
1 	 838 	 659 	 315 
1 	 989 	 766 	 421 
1 	 825 	 643 	 302 
2 	 1210 	 878 	 723 
2 	 957 	 670 	 406 
1 	 957 	 767 	 403 
1 	 830 	 639 	 284 
1 	 981 	 766 	 386 
1 	 834 	 677 	 298 
16 	 4118 	 1928 	 1708 
16 	 2372 	 984 	 878 
8 	 2372 	 1362 	 1416 
8 	 1577 	 822 	 716 
4 	 1577 	 1001 	 1020 
4 	 1157 	 723 	 587 
2 	 1157 	 839 	 620 
2 	 925 	 667 	 405 
1 	 925 	 751 	 397 
1 	 823 	 664 	 287 
1 	 952 	 748 	 373 
1 	 818 	 658 	 288 
2 	 1176 	 854 	 674 
2 	 942 	 664 	 437 
1 	 942 	 749 	 399 
1 	 824 	 660 	 268 
1 	 964 	 745 	 423 
1 	 820 	 641 	 281 
4 	 1576 	 982 	 980 
4 	 1114 	 681 	 545 
2 	 1114 	 821 	 659 
2 	 932 	 660 	 414 
1 	 932 	 728 	 387 
1 	 811 	 629 	 290 
1 	 915 	 737 	 342 
1 	 818 	 658 	 249 
2 	 1197 	 855 	 628 
2 	 969 	 617 	 401 
1 	 969 	 752 	 430 
1 	 864 	 631 	 305 
1 	 937 	 701 	 367 
1 	 812 	 602 	 271 
8 	 2584 	 1382 	 1478 
8 	 1666 	 816 	 699 
4 	 1666 	 1035 	 1170 
4 	 1206 	 655 	 544 
2 	 1206 	 854 	 687 
2 	 969 	 614 	 396 
1 	 969 	 732 	 431 
1 	 845 	 612 	 333 
1 	 958 	 717 	 389 
1 	 835 	 611 	 291 
2 	 1213 	 837 	 726 
2 	 971 	 630 	 429 
1 	 971 	 723 	 433 
1 	 863 	 602 	 330 
1 	 955 	 713 	 406 
1 	 824 	 601 	 295 
4 	 1704 	 1004 	 1106 
4 	 1193 	 643 	 557 
2 	 1193 	 852 	 705 
2 	 983 	 633 	 412 
1 	 983 	 730 	 448 
1 	 863 	 618 	 314 
1 	 938 	 718 	 343 
1 	 825 	 635 	 276 
2 	 1253 	 856 	 747 
2 	 993 	 631 	 417 
1 	 993 	 750 	 430 
1 	 868 	 615 	 309 
1 	 980 	 744 	 405 
1 	 845 	 623 	 320 
128 	 34603 	 3580 	 2414 
128 	 17110 	 1580 	 1322 
64 	 17110 	 2818 	 2003 
64 	 7828 	 1595 	 1076 
32 	 7828 	 2629 	 1876 
32 	 4122 	 1372 	 926 
16 	 4122 	 2026 	 1739 
16 	 2505 	 1070 	 921 
8 	 2505 	 1309 	 1475 
8 	 1622 	 775 	 760 
4 	 1622 	 981 	 1105 
4 	 1166 	 674 	 513 
2 	 1166 	 821 	 652 
2 	 955 	 648 	 399 
1 	 955 	 737 	 409 
1 	 859 	 656 	 290 
1 	 947 	 730 	 362 
1 	 839 	 648 	 323 
2 	 1222 	 834 	 690 
2 	 985 	 651 	 419 
1 	 985 	 747 	 402 
1 	 867 	 641 	 286 
1 	 976 	 744 	 395 
1 	 847 	 627 	 297 
4 	 1661 	 1063 	 1158 
4 	 1226 	 691 	 575 
2 	 1226 	 863 	 744 
2 	 996 	 685 	 433 
1 	 996 	 753 	 422 
1 	 862 	 637 	 339 
1 	 978 	 763 	 421 
1 	 856 	 633 	 294 
2 	 1197 	 890 	 736 
2 	 999 	 668 	 419 
1 	 999 	 759 	 391 
1 	 848 	 637 	 309 
1 	 939 	 732 	 381 
1 	 826 	 632 	 306 
8 	 2521 	 1447 	 1588 
8 	 1646 	 787 	 751 
4 	 1646 	 1045 	 1093 
4 	 1184 	 713 	 562 
2 	 1184 	 871 	 696 
2 	 973 	 663 	 417 
1 	 973 	 737 	 391 
1 	 833 	 652 	 275 
1 	 948 	 746 	 389 
1 	 844 	 665 	 310 
2 	 1223 	 895 	 701 
2 	 1000 	 692 	 450 
1 	 1000 	 763 	 435 
1 	 852 	 649 	 293 
1 	 978 	 766 	 416 
1 	 856 	 667 	 336 
4 	 1660 	 1088 	 1080 
4 	 1208 	 713 	 511 
2 	 1208 	 872 	 651 
2 	 971 	 675 	 459 
1 	 971 	 768 	 366 
1 	 838 	 666 	 311 
1 	 976 	 775 	 386 
1 	 845 	 654 	 299 
2 	 1233 	 874 	 704 
2 	 986 	 673 	 440 
1 	 986 	 766 	 380 
1 	 847 	 653 	 304 
1 	 988 	 758 	 411 
1 	 845 	 648 	 314 
16 	 5260 	 2100 	 1770 
16 	 2806 	 1216 	 886 
8 	 2806 	 1434 	 1515 
8 	 1684 	 840 	 718 
4 	 1684 	 1048 	 1090 
4 	 1183 	 680 	 545 
2 	 1183 	 875 	 664 
2 	 981 	 678 	 411 
1 	 981 	 773 	 369 
1 	 868 	 668 	 300 
1 	 956 	 762 	 371 
1 	 862 	 669 	 301 
2 	 1271 	 910 	 784 
2 	 1029 	 673 	 413 
1 	 1029 	 765 	 430 
1 	 865 	 643 	 283 
1 	 990 	 767 	 412 
1 	 866 	 645 	 296 
4 	 1963 	 1150 	 1162 
4 	 1326 	 779 	 563 
2 	 1326 	 922 	 803 
2 	 1043 	 682 	 428 
1 	 1043 	 763 	 428 
1 	 872 	 661 	 277 
1 	 1028 	 768 	 456 
1 	 880 	 665 	 293 
2 	 1412 	 967 	 873 
2 	 1084 	 699 	 448 
1 	 1084 	 801 	 482 
1 	 899 	 679 	 292 
1 	 1087 	 834 	 531 
1 	 926 	 665 	 316 
8 	 3331 	 1723 	 1570 
8 	 2144 	 924 	 739 
4 	 2144 	 1307 	 1265 
4 	 1486 	 827 	 568 
2 	 1486 	 1000 	 923 
2 	 1115 	 686 	 438 
1 	 1115 	 837 	 502 
1 	 910 	 670 	 302 
1 	 1124 	 852 	 597 
1 	 954 	 681 	 338 
2 	 1471 	 998 	 895 
2 	 1120 	 722 	 453 
1 	 1120 	 833 	 511 
1 	 947 	 711 	 323 
1 	 1118 	 854 	 522 
1 	 945 	 697 	 345 
4 	 1998 	 1191 	 1230 
4 	 1385 	 769 	 516 
2 	 1385 	 929 	 792 
2 	 1067 	 709 	 401 
1 	 1067 	 809 	 451 
1 	 906 	 677 	 289 
1 	 1084 	 839 	 491 
1 	 949 	 710 	 323 
2 	 1390 	 937 	 792 
2 	 1069 	 706 	 392 
1 	 1069 	 800 	 450 
1 	 920 	 681 	 263 
1 	 1101 	 815 	 453 
1 	 949 	 671 	 290 
32 	 11725 	 2276 	 1878 
32 	 5428 	 1481 	 1122 
16 	 5428 	 1791 	 1607 
16 	 2989 	 945 	 851 
8 	 2989 	 1382 	 1455 
8 	 1899 	 746 	 719 
4 	 1899 	 1088 	 1177 
4 	 1367 	 676 	 529 
2 	 1367 	 919 	 752 
2 	 1088 	 675 	 400 
1 	 1088 	 815 	 469 
1 	 935 	 685 	 317 
1 	 1083 	 781 	 500 
1 	 959 	 652 	 350 
2 	 1356 	 848 	 761 
2 	 1077 	 640 	 439 
1 	 1077 	 757 	 418 
1 	 917 	 646 	 300 
1 	 1095 	 748 	 478 
1 	 967 	 640 	 324 
4 	 1953 	 1055 	 1187 
4 	 1372 	 680 	 553 
2 	 1372 	 857 	 733 
2 	 1074 	 642 	 398 
1 	 1074 	 738 	 418 
1 	 932 	 648 	 286 
1 	 1106 	 746 	 453 
1 	 953 	 658 	 330 
2 	 1394 	 857 	 762 
2 	 1086 	 663 	 436 
1 	 1086 	 763 	 425 
1 	 927 	 639 	 294 
1 	 1094 	 771 	 473 
1 	 954 	 666 	 336 
8 	 3355 	 1373 	 1523 
8 	 2009 	 803 	 750 
4 	 2009 	 1059 	 1246 
4 	 1394 	 752 	 564 
2 	 1394 	 849 	 753 
2 	 1050 	 669 	 392 
1 	 1050 	 739 	 435 
1 	 912 	 665 	 275 
1 	 1110 	 795 	 456 
1 	 934 	 676 	 334 
2 	 1418 	 897 	 750 
2 	 1074 	 714 	 384 
1 	 1074 	 765 	 399 
1 	 912 	 683 	 275 
1 	 1114 	 801 	 449 
1 	 929 	 687 	 304 
4 	 2165 	 1138 	 1322 
4 	 1448 	 803 	 556 
2 	 1448 	 891 	 736 
2 	 1071 	 684 	 382 
1 	 1071 	 803 	 438 
1 	 929 	 666 	 281 
1 	 1147 	 794 	 493 
1 	 943 	 656 	 324 
2 	 1501 	 932 	 803 
2 	 1120 	 678 	 388 
1 	 1120 	 828 	 478 
1 	 941 	 670 	 305 
1 	 1137 	 804 	 464 
1 	 933 	 656 	 266 
16 	 8007 	 1891 	 1756 
16 	 3937 	 1293 	 932 
8 	 3937 	 1482 	 1551 
8 	 2288 	 942 	 778 
4 	 2288 	 1179 	 1395 
4 	 1520 	 812 	 641 
2 	 1520 	 947 	 832 
2 	 1114 	 697 	 365 
1 	 1114 	 800 	 474 
1 	 953 	 684 	 299 
1 	 1164 	 802 	 452 
1 	 935 	 659 	 288 
2 	 1536 	 946 	 850 
2 	 1125 	 710 	 419 
1 	 1125 	 807 	 494 
1 	 938 	 674 	 307 
1 	 1159 	 803 	 503 
1 	 940 	 675 	 303 
4 	 2456 	 1199 	 1340 
4 	 1593 	 841 	 672 
2 	 1593 	 957 	 878 
2 	 1147 	 722 	 470 
1 	 1147 	 816 	 531 
1 	 953 	 668 	 288 
1 	 1204 	 837 	 568 
1 	 974 	 658 	 360 
2 	 1643 	 972 	 906 
2 	 1175 	 730 	 464 
1 	 1175 	 831 	 535 
1 	 964 	 647 	 329 
1 	 1214 	 827 	 560 
1 	 977 	 665 	 314 
8 	 5024 	 1825 	 1602 
8 	 2769 	 1277 	 839 
4 	 2769 	 1330 	 1492 
4 	 1732 	 864 	 735 
2 	 1732 	 1018 	 1026 
2 	 1219 	 737 	 483 
1 	 1219 	 836 	 584 
1 	 967 	 683 	 362 
1 	 1259 	 860 	 610 
1 	 982 	 670 	 377 
2 	 1797 	 1060 	 1105 
2 	 1274 	 686 	 533 
1 	 1274 	 883 	 654 
1 	 1014 	 658 	 373 
1 	 1250 	 830 	 615 
1 	 973 	 630 	 364 
4 	 3105 	 1511 	 1484 
4 	 1907 	 979 	 758 
2 	 1907 	 1107 	 1104 
2 	 1312 	 697 	 543 
1 	 1312 	 879 	 660 
1 	 1020 	 641 	 421 
1 	 1313 	 879 	 623 
1 	 1011 	 623 	 474 
2 	 1939 	 1129 	 1165 
2 	 1337 	 676 	 573 
1 	 1337 	 897 	 722 
1 	 1043 	 650 	 425 
1 	 1335 	 860 	 657 
1 	 1008 	 627 	 454 
64 	 23394 	 2671 	 2007 
64 	 13916 	 1461 	 1018 
32 	 13916 	 2571 	 1911 
32 	 9112 	 1768 	 1140 
16 	 9112 	 2368 	 1813 
16 	 5089 	 1436 	 1025 
8 	 5089 	 1952 	 1667 
8 	 3043 	 1257 	 864 
4 	 3043 	 1517 	 1462 
4 	 1957 	 1000 	 753 
2 	 1957 	 1108 	 1092 
2 	 1354 	 634 	 598 
1 	 1354 	 872 	 713 
1 	 1043 	 635 	 441 
1 	 1311 	 834 	 667 
1 	 996 	 623 	 417 
2 	 1848 	 1062 	 1066 
2 	 1307 	 701 	 537 
1 	 1307 	 852 	 670 
1 	 1017 	 645 	 410 
1 	 1281 	 867 	 641 
1 	 1004 	 650 	 397 
4 	 2881 	 1404 	 1457 
4 	 1824 	 934 	 734 
2 	 1824 	 1050 	 1068 
2 	 1298 	 685 	 578 
1 	 1298 	 859 	 690 
1 	 1027 	 647 	 418 
1 	 1235 	 832 	 589 
1 	 979 	 645 	 360 
2 	 1801 	 1049 	 1080 
2 	 1263 	 717 	 515 
1 	 1263 	 866 	 628 
1 	 996 	 631 	 372 
1 	 1253 	 840 	 635 
1 	 970 	 649 	 376 
8 	 5222 	 1931 	 1622 
8 	 2899 	 1242 	 871 
4 	 2899 	 1405 	 1411 
4 	 1799 	 854 	 707 
2 	 1799 	 1058 	 1011 
2 	 1273 	 705 	 519 
1 	 1273 	 857 	 636 
1 	 991 	 635 	 411 
1 	 1231 	 829 	 591 
1 	 961 	 645 	 370 
2 	 1818 	 1059 	 1085 
2 	 1264 	 702 	 544 
1 	 1264 	 852 	 669 
1 	 978 	 615 	 395 
1 	 1249 	 849 	 684 
1 	 976 	 633 	 418 
4 	 3121 	 1555 	 1396 
4 	 1934 	 960 	 726 
2 	 1934 	 1116 	 1108 
2 	 1305 	 735 	 595 
1 	 1305 	 883 	 680 
1 	 1004 	 636 	 376 
1 	 1323 	 898 	 695 
1 	 1006 	 640 	 403 
2 	 1918 	 1149 	 1046 
2 	 1336 	 755 	 599 
1 	 1336 	 886 	 692 
1 	 1002 	 614 	 412 
1 	 1266 	 851 	 623 
1 	 966 	 626 	 348 
16 	 6771 	 2109 	 1703 
16 	 4350 	 1398 	 918 
8 	 4350 	 1836 	 1641 
8 	 2842 	 959 	 819 
4 	 2842 	 1435 	 1388 
4 	 1883 	 727 	 663 
2 	 1883 	 1138 	 1054 
2 	 1343 	 719 	 583 
1 	 1343 	 859 	 633 
1 	 983 	 611 	 415 
1 	 1228 	 804 	 623 
1 	 954 	 561 	 408 
2 	 1659 	 915 	 1001 
2 	 1218 	 588 	 517 
1 	 1218 	 740 	 565 
1 	 938 	 525 	 429 
1 	 1130 	 717 	 507 
1 	 913 	 551 	 385 
4 	 2361 	 1173 	 1344 
4 	 1569 	 721 	 637 
2 	 1569 	 918 	 903 
2 	 1162 	 608 	 501 
1 	 1162 	 748 	 532 
1 	 906 	 573 	 380 
1 	 1085 	 730 	 520 
1 	 884 	 597 	 334 
2 	 1495 	 943 	 788 
2 	 1101 	 634 	 414 
1 	 1101 	 756 	 467 
1 	 873 	 585 	 338 
1 	 1064 	 767 	 438 
1 	 856 	 585 	 303 
8 	 3721 	 1698 	 1496 
8 	 2256 	 971 	 716 
4 	 2256 	 1223 	 1247 
4 	 1469 	 721 	 585 
2 	 1469 	 948 	 789 
2 	 1094 	 631 	 417 
1 	 1094 	 794 	 486 
1 	 874 	 598 	 306 
1 	 1054 	 785 	 462 
1 	 876 	 607 	 360 
2 	 1460 	 969 	 753 
2 	 1077 	 614 	 418 
1 	 1077 	 796 	 500 
1 	 866 	 619 	 299 
1 	 1044 	 799 	 475 
1 	 876 	 611 	 301 
4 	 2274 	 1309 	 1282 
4 	 1481 	 742 	 580 
2 	 1481 	 1007 	 756 
2 	 1104 	 648 	 433 
1 	 1104 	 809 	 481 
1 	 875 	 617 	 330 
1 	 1070 	 802 	 501 
1 	 874 	 620 	 324 
2 	 1492 	 1011 	 720 
2 	 1092 	 643 	 419 
1 	 1092 	 785 	 500 
1 	 865 	 605 	 320 
1 	 1093 	 803 	 504 
1 	 906 	 595 	 353 
32 	 13038 	 2360 	 1827 
32 	 7544 	 1221 	 1004 
16 	 7544 	 2182 	 1622 
16 	 3890 	 956 	 790 
