155 	 847 	 964 	 921 
156 	 864 	 978 	 928 
157 	 858 	 952 	 925 
158 	 905 	 994 	 896 
159 	 842 	 920 	 819 
160 	 849 	 929 	 558 
145 	 942 	 1225 	 823 
146 	 933 	 1229 	 999 
147 	 880 	 1209 	 938 
148 	 856 	 1183 	 945 
149 	 868 	 1209 	 1004 
150 	 879 	 1214 	 988 
151 	 867 	 1162 	 986 
152 	 847 	 1122 	 971 
153 	 872 	 1111 	 1028 
154 	 926 	 1135 	 1051 
155 	 847 	 1055 	 961 
156 	 864 	 1039 	 964 
157 	 858 	 1002 	 947 
158 	 905 	 1058 	 928 
159 	 842 	 986 	 844 
160 	 849 	 1002 	 606 
161 	 852 	 797 	 518 
162 	 863 	 796 	 392 
163 	 894 	 815 	 562 
164 	 846 	 786 	 429 
161 	 852 	 816 	 585 
162 	 863 	 831 	 775 
163 	 894 	 875 	 793 
164 	 846 	 856 	 527 
165 	 854 	 771 	 506 
166 	 841 	 774 	 366 
167 	 867 	 787 	 521 
168 	 839 	 763 	 389 
165 	 854 	 788 	 579 
166 	 841 	 794 	 678 
167 	 867 	 819 	 706 
168 	 839 	 797 	 468 
161 	 852 	 837 	 638 
162 	 863 	 852 	 828 
163 	 894 	 908 	 867 
164 	 846 	 900 	 882 
165 	 854 	 892 	 786 
166 	 841 	 892 	 765 
167 	 867 	 913 	 773 
168 	 839 	 882 	 530 
169 	 821 	 756 	 429 
170 	 826 	 753 	 321 
171 	 843 	 779 	 464 
172 	 819 	 744 	 346 
169 	 821 	 782 	 523 
170 	 826 	 781 	 618 
171 	 843 	 808 	 626 
172 	 819 	 769 	 407 
173 	 819 	 742 	 440 
174 	 818 	 742 	 354 
175 	 849 	 768 	 476 
176 	 835 	 755 	 327 
173 	 819 	 767 	 512 
174 	 818 	 770 	 626 
175 	 849 	 786 	 619 
176 	 835 	 775 	 416 
169 	 821 	 821 	 563 
170 	 826 	 819 	 664 
171 	 843 	 847 	 719 
172 	 819 	 809 	 701 
173 	 819 	 805 	 705 
174 	 818 	 810 	 698 
175 	 849 	 833 	 680 
176 	 835 	 846 	 479 
161 	 852 	 882 	 660 
162 	 863 	 897 	 852 
163 	 894 	 956 	 889 
164 	 846 	 954 	 908 
165 	 854 	 945 	 816 
166 	 841 	 950 	 813 
167 	 867 	 973 	 854 
168 	 839 	 934 	 828 
169 	 821 	 950 	 756 
170 	 826 	 956 	 756 
171 	 843 	 1015 	 791 
172 	 819 	 986 	 754 
173 	 819 	 998 	 750 
174 	 818 	 1019 	 743 
175 	 849 	 1038 	 722 
176 	 835 	 1045 	 544 
177 	 808 	 735 	 390 
178 	 811 	 734 	 311 
179 	 851 	 759 	 467 
180 	 819 	 724 	 343 
177 	 808 	 774 	 479 
178 	 811 	 773 	 576 
179 	 851 	 768 	 614 
180 	 819 	 737 	 405 
181 	 805 	 709 	 406 
182 	 834 	 724 	 298 
183 	 853 	 754 	 472 
184 	 841 	 736 	 356 
181 	 805 	 737 	 486 
182 	 834 	 754 	 596 
183 	 853 	 771 	 594 
184 	 841 	 759 	 403 
177 	 808 	 818 	 513 
178 	 811 	 812 	 625 
179 	 851 	 813 	 704 
180 	 819 	 786 	 658 
181 	 805 	 766 	 675 
182 	 834 	 796 	 673 
183 	 853 	 828 	 660 
184 	 841 	 840 	 462 
185 	 827 	 733 	 421 
186 	 802 	 692 	 328 
